time,x,y,z
1669191928.790758, 4.155778, -94.010318, -0.091000
1669191929.788686, 3.822927, -94.807893, -0.071000
1669191930.790847, 3.512500, -95.623789, -0.011000
1669191931.790584, 3.204211, -96.454701, -0.009000
1669191932.791085, 2.900679, -97.234464, -0.050000
1669191933.792002, 2.627133, -98.142347, 0.216000
1669191934.793193, 2.262927, -99.007266, 0.337000
1669191935.793678, 1.958674, -99.723581, 0.039000
1669191936.792192, 1.689664, -100.566810, 0.019000
1669191937.793113, 1.487852, -101.381217, 0.044000
1669191938.790487, 1.334398, -102.298902, 0.127000
1669191939.789860, 1.386880, -103.138700, 0.174000
1669191940.790634, 1.591333, -104.040071, 0.222000
1669191941.791318, 1.850008, -104.813268, 0.101000
1669191942.794967, 2.118337, -105.572944, -0.046000
1669191943.793623, 2.387934, -106.381281, -0.055000
1669191944.794496, 2.500929, -107.295528, -0.058000
1669191945.792951, 2.507407, -108.113833, 0.045000
1669191946.792784, 2.402942, -108.982783, 0.093000
1669191947.793383, 2.134215, -109.791617, 0.062000
1669191948.793716, 1.644091, -110.513845, 0.088000
1669191949.794960, 1.046667, -111.124583, 0.098000
1669191950.795418, 0.308111, -111.625477, 0.079000
1669191951.793114, -0.523509, -112.128123, 0.124000
1669191952.793082, -1.320599, -112.623216, 0.054000
1669191953.792984, -2.155004, -113.148933, 0.127000
1669191954.792995, -2.998076, -113.612362, 0.121000
1669191955.794071, -3.820880, -114.115527, 0.102000
1669191956.795007, -4.656404, -114.610154, 0.176000
1669191957.797313, -5.473836, -115.087518, 0.177000
1669191958.795878, -6.294666, -115.597744, 0.171000
1669191959.795564, -7.104275, -116.134237, 0.214000
1669191960.795061, -7.942024, -116.636594, 0.199000
1669191961.797464, -8.750574, -117.137041, 0.233000
1669191962.797114, -9.575692, -117.688437, 0.230000
1669191963.797431, -10.433775, -118.163817, 0.225000
1669191964.797106, -11.225865, -118.672680, 0.204000
1669191965.797679, -12.053410, -119.190745, 0.279000
1669191966.799248, -12.874032, -119.688583, 0.204000
1669191967.799039, -13.708710, -120.195060, 0.204000
1669191968.799850, -14.531649, -120.688419, 0.191000
1669191969.800573, -15.359797, -121.215536, 0.224000
1669191970.798202, -16.204376, -121.688370, 0.239000
1669191971.800918, -17.029684, -122.197964, 0.255000
1669191972.798112, -17.869101, -122.701586, 0.265000
1669191973.798793, -18.684563, -123.186195, 0.274000
1669191974.799420, -19.517355, -123.669585, 0.295000
1669191975.798963, -20.357641, -124.171528, 0.293000
1669191976.798044, -21.193334, -124.631936, 0.272000
1669191977.796936, -22.046874, -125.112755, 0.242000
1669191978.799139, -22.889118, -125.597834, 0.262000
1669191979.799410, -23.728575, -126.059658, 0.269000
1669191980.798937, -24.571910, -126.547308, 0.296000
1669191981.798799, -25.400529, -127.031508, 0.305000
1669191982.797937, -26.257784, -127.502092, 0.297000
1669191983.796771, -27.092590, -127.989516, 0.293000
1669191984.798930, -27.936508, -128.476231, 0.273000
1669191985.798735, -28.782551, -128.938312, 0.283000
1669191986.798467, -29.616404, -129.422423, 0.295000
1669191987.799722, -30.483153, -129.897100, 0.289000
1669191988.800733, -31.315240, -130.365335, 0.315000
1669191989.801311, -32.152129, -130.869739, 0.297000
1669191990.799896, -32.967224, -131.341406, 0.316000
1669191991.801786, -33.796067, -131.847611, 0.340000
1669191992.796482, -34.637750, -132.343610, 0.362000
1669191993.800334, -35.490587, -132.827029, 0.368000
1669191994.799192, -36.320598, -133.296224, 0.355000
1669191995.796838, -37.158449, -133.786740, 0.357000
1669191996.798060, -38.001673, -134.276610, 0.336000
1669191997.799484, -38.831664, -134.726941, 0.271000
1669191998.797641, -39.739905, -135.266938, 0.427000
1669191999.798332, -40.582359, -135.773096, 0.495000
1669192000.798195, -41.387357, -136.160784, 0.328000
1669192001.795014, -42.235609, -136.550143, 0.266000
1669192002.797235, -43.085586, -136.794107, 0.255000
1669192003.801056, -43.925786, -136.831837, 0.255000
1669192004.799306, -44.782917, -136.712448, 0.178000
1669192005.802355, -45.423827, -136.420285, 0.321000
1669192006.799348, -46.129409, -135.866624, 0.370000
1669192007.798112, -46.782888, -135.212866, 0.256000
1669192008.801229, -47.486458, -134.637601, 0.316000
1669192009.800399, -48.191494, -134.051769, 0.354000
1669192010.798657, -48.992229, -133.517209, 0.409000
1669192011.797378, -49.794639, -132.966715, 0.437000
1669192012.802337, -50.560815, -132.475833, 0.405000
1669192013.800972, -51.504523, -132.063687, 0.438000
1669192014.801235, -52.221830, -131.698841, 0.357000
1669192015.799086, -53.242246, -131.267640, 0.420000
1669192016.801789, -54.130775, -130.838675, 0.454000
1669192017.802054, -54.838933, -130.507643, 0.515000
1669192018.802784, -55.802758, -130.082210, 0.479000
1669192019.801792, -56.670276, -129.852046, 0.481000
1669192020.804443, -57.481813, -129.557730, 0.323000
1669192021.805664, -58.425556, -129.465353, 0.343000
1669192022.803739, -59.318528, -129.298563, 0.325000
1669192023.803539, -60.255889, -129.059078, 0.299000
1669192024.803640, -61.125210, -128.767666, 0.293000
1669192025.804653, -62.079586, -128.552490, 0.295000
1669192026.803538, -63.025305, -128.285490, 0.306000
1669192027.804723, -63.981017, -128.052166, 0.279000
1669192028.801662, -64.916971, -127.764988, 0.277000
1669192029.802685, -65.768195, -127.464821, 0.266000
1669192030.806634, -66.594610, -127.042270, 0.270000
1669192031.806128, -67.339048, -126.539734, 0.256000
1669192032.808021, -68.120351, -125.970731, 0.243000
1669192033.804485, -68.705210, -125.336814, 0.238000
1669192034.801711, -69.186530, -124.594980, 0.262000
1669192035.803453, -69.575802, -123.779063, 0.266000
1669192036.803531, -69.970247, -122.888896, 0.263000
1669192037.800482, -70.387735, -122.025710, 0.285000
1669192038.804972, -70.805700, -121.164181, 0.293000
1669192039.802768, -71.217993, -120.276855, 0.300000
1669192040.802300, -71.631475, -119.389139, 0.268000
1669192041.803450, -72.055073, -118.506985, 0.273000
1669192042.802182, -72.471773, -117.650285, 0.256000
1669192043.801974, -72.873359, -116.766655, 0.268000
1669192044.801963, -73.273160, -115.892487, 0.257000
1669192045.803033, -73.674528, -115.013669, 0.270000
1669192046.801053, -74.063186, -114.108619, 0.259000
1669192047.803802, -74.482018, -113.236533, 0.264000
1669192048.802909, -74.869176, -112.348893, 0.255000
1669192049.803194, -75.254047, -111.485150, 0.258000
1669192050.804007, -75.645477, -110.584862, 0.263000
1669192051.803152, -76.049366, -109.722461, 0.258000
1669192052.801243, -76.468977, -108.852210, 0.261000
1669192053.803079, -76.904242, -107.978921, 0.259000
1669192054.800914, -77.296852, -107.130582, 0.254000
1669192055.800868, -77.724918, -106.238550, 0.259000
1669192056.802219, -78.135266, -105.360134, 0.259000
1669192057.800946, -78.552126, -104.495293, 0.262000
1669192058.801026, -78.954215, -103.614983, 0.266000
1669192059.801843, -79.366971, -102.737451, 0.265000
1669192060.801630, -79.773092, -101.839133, 0.271000
1669192061.803544, -80.180402, -100.984441, 0.267000
1669192062.803527, -80.588153, -100.094048, 0.272000
1669192063.801692, -80.985961, -99.208262, 0.273000
1669192064.800576, -81.378531, -98.313502, 0.273000
1669192065.802574, -81.773547, -97.457170, 0.275000
1669192066.801887, -82.172916, -96.575241, 0.287000
1669192067.802468, -82.579239, -95.671186, 0.288000
1669192068.802490, -82.960138, -94.793823, 0.292000
1669192069.802319, -83.357088, -93.910456, 0.293000
1669192070.801888, -83.739805, -93.016788, 0.293000
1669192071.803543, -84.142577, -92.123890, 0.291000
1669192072.802383, -84.529190, -91.257157, 0.294000
1669192073.801574, -84.925210, -90.354201, 0.305000
1669192074.804445, -85.326578, -89.440243, 0.298000
1669192075.801092, -85.684410, -88.587500, 0.317000
