time,x,y,z
1669186749.703663, 61.715021, -59.414591, 0.318883
1669186749.827654, 61.751472, -59.381919, 0.298884
1669186749.901852, 61.796143, -59.393773, 0.363886
1669186750.003277, 61.868294, -59.372802, 0.290888
1669186750.105002, 61.940445, -59.351831, 0.281891
1669186750.202962, 62.012407, -59.341954, 0.255893
1669186750.302651, 62.066615, -59.320679, 0.271895
1669186750.402652, 62.139141, -59.277521, 0.298897
1669186750.508365, 62.220452, -59.245609, 0.317900
1669186750.604276, 62.292227, -59.246825, 0.353902
1669186750.703661, 62.373161, -59.237100, 0.295905
1669186750.799638, 62.463256, -59.216433, 0.277908
1669186750.903639, 62.535218, -59.206556, 0.285911
1669186751.003634, 62.589425, -59.185281, 0.352912
1669186751.102636, 62.616529, -59.174644, 0.422913
1669186751.202630, 62.689056, -59.131486, 0.431915
1669186751.303625, 62.779714, -59.077539, 0.431918
1669186751.403622, 62.843457, -59.023136, 0.425920
1669186751.507623, 62.888692, -59.001709, 0.448921
1669186751.603625, 62.942711, -58.991527, 0.507923
1669186751.700680, 62.988134, -58.959007, 0.515924
1669186751.804942, 63.024398, -58.937428, 0.537925
1669186751.905025, 63.087765, -58.905212, 0.504927
1669186752.003366, 63.168887, -58.884393, 0.514930
1669186752.102605, 63.250198, -58.852481, 0.469933
1669186752.204832, 63.313189, -58.842452, 0.467935
1669186752.301755, 63.385151, -58.832574, 0.456937
1669186752.401631, 63.430011, -58.833335, 0.487939
1669186752.509714, 63.475246, -58.811908, 0.428940
1669186752.599622, 63.521045, -58.757200, 0.387941
1669186752.702590, 63.584224, -58.736078, 0.482943
1669186752.803588, 63.629083, -58.736838, 0.620945
1669186752.902589, 63.683102, -58.726656, 0.661947
1669186753.003582, 63.737497, -58.694288, 0.685949
1669186753.106016, 63.782920, -58.661768, 0.710950
1669186753.203578, 63.836939, -58.651586, 0.788952
1669186753.303576, 63.882738, -58.596879, 0.768953
1669186753.403598, 63.919566, -58.542020, 0.770954
1669186753.504635, 63.974713, -58.465277, 0.648955
1669186753.604958, 64.011728, -58.399324, 0.607955
1669186753.704825, 64.030612, -58.344161, 0.567955
1669186753.802563, 64.049495, -58.288997, 0.569955
1669186753.903560, 64.068191, -58.244928, 0.618956
1669186754.003558, 64.113802, -58.201314, 0.649957
1669186754.103553, 64.150253, -58.168641, 0.688958
1669186754.203480, 64.186892, -58.124875, 0.752959
1669186754.303560, 64.187456, -58.091595, 0.764958
1669186754.400767, 64.206528, -58.025338, 0.756958
1669186754.508428, 64.225036, -57.992362, 0.775959
1669186754.604361, 64.243167, -57.981572, 0.786959
1669186754.702542, 64.279243, -57.971087, 0.779960
1669186754.802534, 64.306722, -57.938262, 0.796961
1669186754.905600, 64.334390, -57.894344, 0.850962
1669186755.002531, 64.371217, -57.839485, 0.766962
1669186755.103531, 64.417392, -57.762591, 0.722963
1669186755.202532, 64.445435, -57.696486, 0.649963
1669186755.299529, 64.464507, -57.630229, 0.601963
1669186755.401572, 64.483391, -57.575065, 0.526963
1669186755.507531, 64.475359, -57.519446, 0.417963
1669186755.603521, 64.493866, -57.486469, 0.383963
1669186755.703514, 64.494054, -57.475376, 0.345963
1669186755.804575, 64.485646, -57.441943, 0.206962
1669186755.903170, 64.468455, -57.397265, 0.114961
1669186756.004770, 64.442103, -57.363529, 0.092960
1669186756.104735, 64.433883, -57.319003, 0.049959
1669186756.200756, 64.470522, -57.275237, 0.064960
1669186756.302505, 64.524729, -57.253962, 0.087961
1669186756.404047, 64.588096, -57.221746, 0.084963
1669186756.508078, 64.624735, -57.177980, 0.085964
1669186756.603494, 64.679130, -57.145611, 0.140966
1669186756.705547, 64.724742, -57.101998, 0.184967
1669186756.802494, 64.761569, -57.047138, 0.181968
1669186756.903487, 64.771293, -57.002916, 0.225968
1669186757.003484, 64.772421, -56.936355, 0.257967
1669186757.099483, 64.746633, -56.869338, 0.281965
1669186757.203480, 64.747009, -56.847151, 0.356965
1669186757.303481, 64.792056, -56.836818, 0.405967
1669186757.403474, 64.863831, -56.838034, 0.500969
1669186757.510472, 64.935794, -56.828157, 0.546972
1669186757.604804, 65.025700, -56.818583, 0.619975
1669186757.704710, 65.097663, -56.808706, 0.750977
1669186757.804751, 65.151870, -56.787431, 0.760979
1669186757.904717, 65.196917, -56.777098, 0.768981
1669186758.000682, 65.232992, -56.766613, 0.792982
1669186758.102460, 65.268880, -56.767221, 0.793983
1669186758.204253, 65.286447, -56.789712, 0.788984
1669186758.303459, 65.304579, -56.778922, 0.758985
1669186758.402458, 65.322523, -56.779226, 0.785985
1669186758.508885, 65.376166, -56.791232, 0.864987
1669186758.603458, 65.403457, -56.769501, 0.892988
1669186758.705163, 65.430185, -56.781051, 0.946989
1669186758.806244, 65.447941, -56.792448, 0.969990
1669186758.901970, 65.483828, -56.793056, 0.999991
1669186759.003447, 65.510555, -56.804606, 1.004992
1669186759.105483, 65.537095, -56.827249, 1.044994
1669186759.204504, 65.563635, -56.849892, 1.135995
1669186759.302440, 65.608306, -56.861746, 1.190997
1669186759.404657, 65.671673, -56.829529, 1.179998
1669186759.508660, 65.708124, -56.796857, 1.104999
1669186759.604685, 65.753171, -56.786524, 1.105001
1669186759.704640, 65.798594, -56.754003, 1.085002
1669186759.800488, 65.826074, -56.721179, 1.063003
1669186759.905492, 65.835610, -56.688050, 1.059003
1669186760.005521, 65.862713, -56.677413, 1.105004
1669186760.104705, 65.907760, -56.667080, 1.168005
1669186760.203442, 65.935052, -56.645349, 1.223006
1669186760.304654, 65.971315, -56.623770, 1.286007
1669186760.403416, 66.026086, -56.569215, 1.287008
1669186760.509958, 66.089829, -56.514811, 1.258010
1669186760.606396, 66.144412, -56.471349, 1.282012
1669186760.701843, 66.189459, -56.461016, 1.313013
1669186760.803411, 66.244042, -56.417554, 1.343015
1669186760.907061, 66.325729, -56.363455, 1.340017
1669186761.002763, 66.398067, -56.331391, 1.384019
1669186761.104728, 66.506669, -56.277747, 1.397023
1669186761.204607, 66.596952, -56.245987, 1.440026
1669186761.302398, 66.678638, -56.191888, 1.427028
1669186761.402402, 66.769296, -56.137941, 1.400031
1669186761.510391, 66.824255, -56.072292, 1.414032
1669186761.600733, 66.861083, -56.017432, 1.428033
1669186761.703392, 66.915478, -55.985064, 1.459034
1669186761.805058, 66.996788, -55.953152, 1.537037
1669186761.903389, 67.068939, -55.932181, 1.634039
1669186762.003386, 67.132118, -55.911058, 1.745041
1669186762.104443, 67.186325, -55.889783, 1.834043
1669186762.203377, 67.231936, -55.846169, 1.898044
1669186762.303373, 67.268763, -55.791310, 1.943045
1669186762.405830, 67.287459, -55.747240, 2.010045
1669186762.505559, 67.333258, -55.692533, 2.054046
1669186762.603367, 67.379245, -55.626732, 2.063047
1669186762.704427, 67.425232, -55.560931, 2.062048
1669186762.804717, 67.462247, -55.494978, 2.046049
1669186762.904574, 67.480943, -55.450908, 2.011049
1669186763.004575, 67.490854, -55.395593, 1.944049
1669186763.103351, 67.500390, -55.362464, 1.874049
1669186763.204417, 67.518522, -55.351675, 1.800049
1669186763.304404, 67.554597, -55.341189, 1.777051
1669186763.400677, 67.599832, -55.319763, 1.800052
1669186763.509390, 67.636284, -55.287090, 1.805053
1669186763.605003, 67.672547, -55.265511, 1.866054
1669186763.703335, 67.718158, -55.221897, 1.901055
1669186763.803333, 67.736854, -55.177827, 1.988055
1669186763.905820, 67.764521, -55.133909, 2.022056
1669186764.003326, 67.810132, -55.090296, 1.997057
1669186764.103319, 67.874063, -55.024799, 2.002059
1669186764.203338, 67.920050, -54.958998, 2.090060
1669186764.299318, 67.974821, -54.904443, 2.188061
1669186764.402557, 68.020244, -54.871922, 2.233062
1669186764.508703, 68.065479, -54.850495, 2.246064
1669186764.602454, 68.119874, -54.818127, 2.187065
1669186764.702309, 68.138570, -54.774057, 2.288066
1669186764.826300, 68.157077, -54.741081, 2.332066
1669186764.903298, 68.175585, -54.708104, 2.376066
1669186765.002296, 68.212224, -54.664338, 2.392067
1669186765.104655, 68.266431, -54.643063, 2.397069
1669186765.201392, 68.338958, -54.599906, 2.347071
1669186765.303283, 68.411109, -54.578935, 2.336073
1669186765.402282, 68.474475, -54.546718, 2.368075
1669186765.507280, 68.529058, -54.503257, 2.342077
1669186765.602281, 68.583265, -54.481982, 2.296079
1669186765.704953, 68.637660, -54.449613, 2.265080
1669186765.803271, 68.683271, -54.405999, 2.304081
1669186765.903272, 68.710751, -54.373175, 2.362082
1669186766.003269, 68.756362, -54.329561, 2.370083
1669186766.100337, 68.828701, -54.297497, 2.380085
1669186766.202262, 68.883096, -54.265128, 2.371087
1669186766.304477, 68.928895, -54.210421, 2.326088
1669186766.402261, 68.938618, -54.166199, 2.315088
1669186766.508475, 68.993013, -54.133831, 2.318090
1669186766.604446, 69.092456, -54.091129, 2.319093
1669186766.702249, 69.173202, -54.092497, 2.382096
1669186766.803826, 69.226845, -54.104503, 2.428098
1669186766.904510, 69.298620, -54.105719, 2.495100
1669186766.999240, 69.370395, -54.106935, 2.574103
1669186767.102235, 69.441981, -54.119245, 2.643106
1669186767.203235, 69.523104, -54.098426, 2.695108
1669186767.302235, 69.577123, -54.088245, 2.818110
1669186767.403226, 69.621982, -54.089005, 2.929112
1669186767.507225, 69.657682, -54.100706, 2.941113
1669186767.603221, 69.684033, -54.134443, 2.985115
1669186767.703229, 69.683469, -54.167724, 3.097115
1669186767.803216, 69.718793, -54.201612, 3.140117
1669186767.900277, 69.772624, -54.202524, 3.078119
1669186768.004566, 69.835991, -54.170308, 2.922121
1669186768.104438, 69.881602, -54.126694, 2.743122
1669186768.204473, 69.890761, -54.115753, 2.635122
1669186768.302208, 69.918053, -54.094022, 2.596123
1669186768.404294, 69.990768, -54.039770, 2.669125
1669186768.508577, 70.072642, -53.974578, 2.720127
1669186768.603193, 70.118441, -53.919870, 2.773128
1669186768.705310, 70.191720, -53.832338, 2.783130
1669186768.800427, 70.264622, -53.766994, 2.821132
1669186768.904449, 70.319017, -53.734625, 2.823133
1669186769.003186, 70.400140, -53.713806, 2.845136
1669186769.104870, 70.472478, -53.681742, 2.781138
1669186769.203187, 70.562385, -53.672169, 2.774142
1669186769.303199, 70.661263, -53.662747, 2.698145
1669186769.403176, 70.751545, -53.630987, 2.609148
1669186769.509368, 70.823884, -53.598923, 2.565150
1669186769.604237, 70.887439, -53.555613, 2.509152
1669186769.700500, 70.906510, -53.489356, 2.497152
1669186769.804388, 70.934741, -53.412158, 2.454152
1669186769.906160, 70.935869, -53.345597, 2.416152
1669186770.004412, 70.945781, -53.290281, 2.341151
1669186770.103211, 70.947097, -53.212627, 2.233150
1669186770.203153, 70.948413, -53.134972, 2.164150
1669186770.303296, 70.931597, -53.068107, 2.172148
1669186770.402319, 70.905997, -52.989997, 2.177147
1669186770.509240, 70.880021, -52.934073, 2.200145
1669186770.602143, 70.871989, -52.878453, 2.233144
1669186770.703967, 70.908629, -52.834688, 2.249145
1669186770.806133, 70.963399, -52.780132, 2.289146
1669186770.904509, 71.008447, -52.769799, 2.384148
1669186771.003130, 71.035362, -52.770255, 2.464149
1669186771.105237, 71.053306, -52.770559, 2.475150
1669186771.203126, 71.080785, -52.737734, 2.449150
1669186771.303152, 71.099293, -52.704758, 2.436150
1669186771.406150, 71.117988, -52.660688, 2.401151
1669186771.505218, 71.154628, -52.616922, 2.342152
1669186771.603114, 71.191643, -52.550969, 2.282152
1669186771.705217, 71.219310, -52.507051, 2.219153
1669186771.805573, 71.255386, -52.496566, 2.135154
1669186771.904170, 71.292025, -52.452800, 2.106155
1669186772.004466, 71.346608, -52.409338, 2.063156
1669186772.104346, 71.373899, -52.387607, 2.081157
1669186772.204391, 71.392971, -52.321350, 2.004157
1669186772.305340, 71.385127, -52.254637, 1.890156
1669186772.400347, 71.404386, -52.177287, 1.731156
1669186772.508162, 71.423834, -52.088843, 1.679156
1669186772.605243, 71.461037, -52.011796, 1.668156
1669186772.703085, 71.516184, -51.935054, 1.639157
1669186772.803085, 71.561795, -51.891440, 1.622158
1669186772.906095, 71.589650, -51.836429, 1.596159
1669186773.003079, 71.608534, -51.781265, 1.591159
1669186773.103075, 71.600126, -51.747833, 1.625158
1669186773.205610, 71.591718, -51.714400, 1.592158
1669186773.299073, 71.610601, -51.659237, 1.503158
1669186773.403067, 71.620889, -51.581734, 1.415157
1669186773.509480, 71.612669, -51.537208, 1.358156
1669186773.604129, 71.621641, -51.537360, 1.300157
1669186773.704387, 71.630613, -51.537512, 1.238157
1669186773.804282, 71.658092, -51.504688, 1.234158
1669186773.904328, 71.703515, -51.472167, 1.270159
1669186774.004342, 71.766694, -51.451045, 1.372161
1669186774.105061, 71.857164, -51.408191, 1.449164
1669186774.201225, 71.920907, -51.353787, 1.497166
1669186774.303045, 71.985026, -51.277197, 1.471167
1669186774.405174, 72.040172, -51.200455, 1.478168
1669186774.508606, 72.085784, -51.156841, 1.486169
1669186774.603072, 72.121859, -51.146355, 1.463171
1669186774.704272, 72.158498, -51.102589, 1.458171
1669186774.803037, 72.186541, -51.036485, 1.420172
1669186774.905141, 72.205989, -50.948041, 1.325172
1669186775.006012, 72.234220, -50.870842, 1.291172
1669186775.101552, 72.243944, -50.826620, 1.375172
1669186775.203027, 72.244696, -50.782246, 1.407171
1669186775.304083, 72.290119, -50.749726, 1.338172
1669186775.404344, 72.308814, -50.705656, 1.301173
1669186775.510250, 72.363961, -50.628913, 1.207174
1669186775.604234, 72.400976, -50.562960, 1.187174
1669186775.704239, 72.402104, -50.496399, 1.200174
1669186775.805012, 72.394260, -50.429686, 1.153173
1669186775.905216, 72.386040, -50.385160, 1.072172
1669186776.001018, 72.387168, -50.318599, 0.979171
1669186776.105062, 72.378760, -50.285167, 0.944171
1669186776.205097, 72.406616, -50.230155, 0.889171
1669186776.301997, 72.434283, -50.186238, 0.812172
1669186776.401997, 72.488678, -50.153869, 0.705173
1669186776.509162, 72.543261, -50.110407, 0.589175
1669186776.602987, 72.580088, -50.055548, 0.537175
1669186776.702984, 72.607755, -50.011630, 0.471176
1669186776.805984, 72.635047, -49.989899, 0.439177
1669186776.901982, 72.671122, -49.979414, 0.366178
1669186777.002979, 72.724765, -49.991419, 0.369180
1669186777.105977, 72.769812, -49.981086, 0.313181
1669186777.202975, 72.823455, -49.993091, 0.266184
1669186777.302971, 72.868127, -50.004945, 0.198185
1669186777.402997, 72.885882, -50.016343, 0.206186
1669186777.509140, 72.903638, -50.027740, 0.213187
1669186777.604034, 72.930178, -50.050383, 0.234188
1669186777.704316, 72.974661, -50.073330, 0.204190
1669186777.800291, 73.018956, -50.107371, 0.254192
1669186777.904196, 73.045496, -50.130014, 0.263193
1669186778.004232, 73.018580, -50.129558, 0.266192
1669186778.101959, 73.009984, -50.107219, 0.178192
1669186778.203703, 73.037840, -50.052207, 0.113192
1669186778.302954, 73.065695, -49.997196, 0.066192
1669186778.402952, 73.048691, -49.941424, 0.040191
1669186778.509106, 73.040471, -49.896898, 0.052190
1669186778.602951, 73.041411, -49.841431, 0.094190
1669186778.700632, 73.060295, -49.786267, 0.090190
1669186778.802948, 73.060858, -49.752987, 0.185190
1669186778.905943, 73.061422, -49.719706, 0.297189
1669186779.002953, 73.025911, -49.696911, 0.353188
1669186779.102942, 73.008343, -49.674420, 0.410187
1669186779.202947, 72.981992, -49.640684, 0.484185
1669186779.302937, 72.965176, -49.573819, 0.551184
1669186779.402552, 72.975463, -49.496316, 0.522184
1669186779.508297, 72.985375, -49.441001, 0.547183
1669186779.600169, 72.968371, -49.385229, 0.647182
1669186779.704158, 72.960151, -49.340703, 0.737181
1669186779.827825, 72.934176, -49.284780, 0.782180
1669186779.902925, 72.925956, -49.240254, 0.814179
1669186780.003778, 72.899228, -49.228704, 0.816178
1669186780.102953, 72.872501, -49.217155, 0.810177
1669186780.202917, 72.827641, -49.216394, 0.720175
1669186780.301914, 72.773246, -49.248763, 0.671174
1669186780.402912, 72.800162, -49.249219, 0.564175
1669186780.505936, 72.845021, -49.249979, 0.456176
1669186780.602909, 72.881097, -49.239494, 0.338177
1669186780.702905, 72.917548, -49.206821, 0.233178
1669186780.802900, 72.926520, -49.206973, 0.243179
1669186780.902899, 72.935679, -49.196032, 0.274179
1669186781.002899, 72.935867, -49.184938, 0.337179
1669186781.102535, 72.936431, -49.151658, 0.356179
1669186781.201895, 72.973070, -49.107892, 0.329179
1669186781.302163, 73.018494, -49.075371, 0.249181
1669186781.400105, 73.090832, -49.043307, 0.222183
1669186781.508137, 73.145415, -48.999845, 0.178184
1669186781.602881, 73.199998, -48.956383, 0.175186
1669186781.701903, 73.254769, -48.901828, 0.168187
1669186781.802911, 73.282624, -48.846816, 0.221188
1669186781.902876, 73.355151, -48.803659, 0.221190
1669186782.001871, 73.445809, -48.749711, 0.188193
1669186782.101871, 73.607866, -48.719167, 0.134198
1669186782.201867, 73.715904, -48.698804, 0.171202
1669186782.298863, 73.787867, -48.688927, 0.219204
1669186782.401709, 73.832914, -48.678594, 0.242206
1669186782.508528, 73.868801, -48.679202, 0.303207
1669186782.602854, 73.913660, -48.679962, 0.352209
1669186782.702857, 73.949548, -48.680570, 0.393210
1669186782.803918, 74.004506, -48.614921, 0.411211
1669186782.904182, 74.067873, -48.582705, 0.426213
1669186783.002104, 74.086945, -48.516448, 0.467213
1669186783.104105, 74.123772, -48.461588, 0.524214
1669186783.200068, 74.152003, -48.384390, 0.590214
1669186783.301857, 74.216122, -48.307799, 0.628216
1669186783.403652, 74.271456, -48.219963, 0.617217
1669186783.507411, 74.290716, -48.142613, 0.690217
1669186783.601832, 74.300440, -48.098391, 0.813217
1669186783.702830, 74.292408, -48.042771, 0.832216
1669186783.801827, 74.257272, -47.997789, 0.900214
1669186783.901821, 74.230733, -47.975146, 0.948213
1669186784.001822, 74.213917, -47.908281, 0.952211
1669186784.098817, 74.223452, -47.875153, 0.968211
1669186784.202811, 74.215420, -47.819533, 1.030210
1669186784.302810, 74.189257, -47.774703, 0.997209
1669186784.402806, 74.171501, -47.763306, 0.965208
1669186784.506807, 74.162341, -47.774247, 1.012208
1669186784.603862, 74.180661, -47.752364, 0.920208
1669186784.701810, 74.189821, -47.741423, 0.926209
1669186784.804061, 74.208140, -47.719540, 0.998209
1669186784.904026, 74.217300, -47.708598, 1.102209
1669186785.000022, 74.208516, -47.697353, 1.185209
1669186785.101791, 74.199920, -47.675014, 1.163208
1669186785.203612, 74.190948, -47.674862, 1.113208
1669186785.301785, 74.235808, -47.675622, 1.106210
1669186785.401782, 74.271695, -47.676230, 1.104211
1669186785.508327, 74.298235, -47.698873, 1.147212
1669186785.601780, 74.316366, -47.688084, 1.201213
1669186785.702776, 74.352066, -47.699785, 1.215214
1669186785.802774, 74.396549, -47.722732, 1.236216
1669186785.901249, 74.432248, -47.734434, 1.364217
1669186786.002768, 74.458976, -47.745983, 1.385218
1669186786.102765, 74.459352, -47.723796, 1.334218
1669186786.202763, 74.423088, -47.745375, 1.346217
1669186786.302403, 74.404581, -47.778352, 1.365217
1669186786.404091, 74.395233, -47.800387, 1.373217
1669186786.507985, 74.385697, -47.833515, 1.382217
1669186786.603980, 74.376537, -47.844457, 1.364217
1669186786.702767, 74.394481, -47.844761, 1.306217
1669186786.799977, 74.429617, -47.889743, 1.301219
1669186786.903805, 74.456156, -47.912386, 1.253220
1669186787.003522, 74.482320, -47.957216, 1.221222
1669186787.102744, 74.526615, -47.991256, 1.182224
1669186787.204001, 74.544371, -48.002654, 1.166224
1669186787.302740, 74.535023, -48.024689, 1.144224
1669186787.401736, 74.543055, -48.080309, 1.184225
1669186787.508152, 74.595758, -48.147782, 1.290228
1669186787.603498, 74.657621, -48.204313, 1.292231
1669186787.700366, 74.701729, -48.249447, 1.315233
1669186787.802783, 74.728644, -48.249903, 1.263234
1669186787.903965, 74.737616, -48.250055, 1.286234
1669186788.001719, 74.746776, -48.239114, 1.283234
1669186788.104360, 74.729396, -48.205529, 1.293233
1669186788.202719, 74.702292, -48.216167, 1.412232
1669186788.302705, 74.675377, -48.215711, 1.480231
1669186788.402705, 74.648461, -48.215255, 1.442230
1669186788.507773, 74.648649, -48.204161, 1.347230
1669186788.599763, 74.630706, -48.203857, 1.280230
1669186788.704808, 74.603978, -48.192308, 1.222229
1669186788.803932, 74.568655, -48.158419, 1.119227
1669186788.903956, 74.533331, -48.124530, 0.979225
1669186789.001693, 74.534083, -48.080156, 0.877225
1669186789.101689, 74.552403, -48.058274, 0.870225
1669186789.203736, 74.588854, -48.025601, 0.807226
1669186789.301684, 74.624929, -48.015116, 0.786227
1669186789.401686, 74.642309, -48.048700, 0.894228
1669186789.503914, 74.651281, -48.048852, 0.947229
1669186789.601684, 74.660441, -48.037911, 1.000229
1669186789.703734, 74.678760, -48.016028, 0.959229
1669186789.802667, 74.696892, -48.005238, 0.959230
1669186789.902664, 74.688108, -47.993993, 0.947229
1669186790.002675, 74.688484, -47.971806, 0.987229
1669186790.102659, 74.662132, -47.938069, 0.971228
1669186790.202658, 74.644189, -47.937765, 0.990227
1669186790.303715, 74.643813, -47.959952, 0.986227
1669186790.400006, 74.662320, -47.926976, 0.870228
1669186790.507873, 74.699524, -47.849929, 0.735228
1669186790.603875, 74.735975, -47.817257, 0.731229
1669186790.701783, 74.781398, -47.784736, 0.714231
1669186790.802642, 74.781774, -47.762549, 0.772230
1669186790.904893, 74.809441, -47.718632, 0.776231
1669186791.002640, 74.809629, -47.707538, 0.817231
1669186791.102367, 74.827761, -47.696749, 0.878231
1669186791.202705, 74.836733, -47.696901, 0.915232
1669186791.299847, 74.854864, -47.686111, 0.912232
1669186791.400632, 74.899347, -47.709058, 0.878234
1669186791.506633, 74.925699, -47.742795, 0.863235
1669186791.601623, 74.935047, -47.720760, 0.874235
1669186791.702629, 74.952803, -47.732157, 0.933236
1669186791.802622, 74.952991, -47.721064, 0.959236
1669186791.902619, 74.935423, -47.698573, 0.941235
1669186792.002615, 74.945146, -47.654351, 0.869235
1669186792.103674, 74.973190, -47.588246, 0.794235
1669186792.201094, 75.018801, -47.544632, 0.751237
1669186792.302605, 75.046844, -47.478527, 0.690237
1669186792.402603, 75.056192, -47.456492, 0.736237
1669186792.508608, 75.102367, -47.379598, 0.804238
1669186792.603659, 75.148730, -47.291610, 0.905239
1669186792.703923, 75.177149, -47.203318, 0.991239
1669186792.803968, 75.223324, -47.126423, 1.027239
1669186792.903865, 75.242019, -47.082353, 1.021240
1669186793.003819, 75.269687, -47.038435, 1.029240
1669186793.099816, 75.288382, -46.994365, 1.046240
1669186793.203423, 75.315486, -46.983728, 1.085241
1669186793.302596, 75.334369, -46.928565, 1.057241
1669186793.402594, 75.335309, -46.873097, 1.074241
1669186793.509578, 75.318305, -46.817326, 1.120240
1669186793.604696, 75.328593, -46.739823, 1.146239
1669186793.702574, 75.339068, -46.651227, 1.169238
1669186793.802568, 75.322253, -46.584362, 1.209237
1669186793.904663, 75.323568, -46.506708, 1.126236
1669186794.000590, 75.279085, -46.483760, 1.098234
1669186794.102557, 75.243762, -46.449872, 1.157233
1669186794.205228, 75.271429, -46.405954, 1.190233
1669186794.302552, 75.299472, -46.339849, 1.220234
1669186794.403613, 75.336300, -46.284990, 1.270234
1669186794.509549, 75.346211, -46.229674, 1.227234
1669186794.603768, 75.374067, -46.174663, 1.166235
1669186794.703762, 75.401170, -46.164025, 1.177235
1669186794.826636, 75.437809, -46.120259, 1.190236
1669186794.900744, 75.474636, -46.065400, 1.249237
1669186795.002570, 75.529783, -45.988657, 1.367238
1669186795.106808, 75.567362, -45.889424, 1.408238
1669186795.204586, 75.622133, -45.834869, 1.460240
1669186795.303809, 75.685876, -45.780465, 1.441242
1669186795.403331, 75.722515, -45.736699, 1.413242
1669186795.507589, 75.785882, -45.704483, 1.430244
1669186795.603260, 75.867380, -45.661477, 1.553247
1669186795.703753, 75.949630, -45.574097, 1.589249
1669186795.800544, 76.013749, -45.497507, 1.665250
1669186795.902510, 76.059548, -45.442799, 1.780251
1669186796.004193, 76.096563, -45.376846, 1.867252
1669186796.102499, 76.088719, -45.310133, 1.906251
1669186796.203823, 76.062931, -45.243116, 1.912249
1669186796.303728, 76.081815, -45.187953, 1.882250
1669186796.403733, 76.109294, -45.155128, 1.864250
1669186796.508525, 76.128177, -45.099965, 1.790250
1669186796.603275, 76.174164, -45.034164, 1.766251
1669186796.699560, 76.220527, -44.946176, 1.719252
1669186796.803113, 76.275486, -44.880527, 1.684253
1669186796.903722, 76.321285, -44.825820, 1.672254
1669186797.001477, 76.357736, -44.793147, 1.704255
1669186797.101473, 76.368024, -44.715645, 1.727255
1669186797.202472, 76.423359, -44.627809, 1.701256
1669186797.301465, 76.451590, -44.550611, 1.695256
1669186797.402459, 76.452718, -44.484050, 1.726255
1669186797.506465, 76.454221, -44.395302, 1.646254
1669186797.600608, 76.473105, -44.340138, 1.576254
1669186797.702479, 76.546383, -44.252606, 1.493256
1669186797.803515, 76.663957, -44.199115, 1.474260
1669186797.903826, 76.781155, -44.167811, 1.395264
1669186798.003697, 76.861713, -44.180272, 1.338267
1669186798.103660, 76.888441, -44.191822, 1.250268
1669186798.203676, 76.906572, -44.181032, 1.152268
1669186798.302459, 76.933488, -44.181488, 1.054269
1669186798.402452, 76.960779, -44.159757, 0.921270
1669186798.504498, 76.996854, -44.149272, 0.805271
1669186798.602435, 77.033494, -44.105506, 0.684272
1669186798.703663, 77.078541, -44.095173, 0.598274
1669186798.803650, 77.105456, -44.095629, 0.554275
1669186798.903158, 77.132560, -44.084991, 0.550276
1669186799.002470, 77.196114, -44.041681, 0.502277
1669186799.103175, 77.268453, -44.009617, 0.474280
1669186799.201425, 77.367895, -43.966915, 0.411283
1669186799.303691, 77.458553, -43.912968, 0.324286
1669186799.398420, 77.567343, -43.848231, 0.155289
1669186799.506418, 77.612954, -43.804617, 0.014290
1669186799.602412, 77.668288, -43.716781, -0.179709
1669186799.703767, 77.705304, -43.650828, -0.320708
1669186799.803632, 77.741943, -43.607062, -0.342707
1669186799.903632, 77.778394, -43.574390, -0.408706
1669186800.001405, 77.822877, -43.597337, -0.425705
1669186800.101402, 77.921379, -43.610103, -0.353701
1669186800.202958, 78.038577, -43.578798, -0.355697
1669186800.299128, 78.146991, -43.536248, -0.339694
1669186800.402385, 78.255593, -43.482605, -0.318690
1669186800.506395, 78.373354, -43.418020, -0.312687
1669186800.601405, 78.410557, -43.340974, -0.411686
1669186800.701387, 78.465704, -43.264231, -0.525685
1669186800.802375, 78.493747, -43.198127, -0.622685
1669186800.902369, 78.530762, -43.132174, -0.777684
1669186801.002394, 78.541050, -43.054671, -0.920684
1669186801.102363, 78.524422, -42.976713, -1.014686
1669186801.200399, 78.542929, -42.943736, -1.008686
1669186801.301367, 78.569657, -42.955286, -0.954685
1669186801.401965, 78.623112, -42.978385, -0.851682
1669186801.507644, 78.641056, -42.978689, -0.838682
1669186801.601531, 78.659563, -42.945712, -0.969681
1669186801.703602, 78.696014, -42.913040, -1.071680
1669186801.802291, 78.768165, -42.892069, -0.996678
1669186801.902345, 78.857883, -42.893589, -0.963675
1669186802.002414, 78.929846, -42.883712, -1.003672
1669186802.098381, 79.019752, -42.874138, -1.099669
1669186802.201341, 79.145734, -42.854080, -1.184665
1669186802.301337, 79.217884, -42.833109, -1.217662
1669186802.400508, 79.280499, -42.845266, -1.274660
1669186802.506921, 79.343302, -42.846330, -1.286658
1669186802.602901, 79.379189, -42.846938, -1.173656
1669186802.701327, 79.433396, -42.825663, -1.116655
1669186802.801334, 79.487791, -42.793295, -1.053653
1669186802.902324, 79.497515, -42.749073, -0.901653
1669186802.998318, 79.480323, -42.704395, -0.803654
1669186803.100765, 79.417332, -42.714424, -0.685656
1669186803.202311, 79.390605, -42.702875, -0.582657
1669186803.300824, 79.417520, -42.703331, -0.531657
1669186803.400408, 79.444999, -42.670506, -0.533656
